set,run,raw_path,sha256,git_blob_oid,acquisition_id,raw_bytes,artifact_role,release_eligible,intake_policy_version,intake_implementation_parity_target,intake_decision_manifest_version,qc_disposition,intake_ramp_review_required,intake_ramp_review_ramp_gf_per_mm,intake_ramp_review_retained_median_gf_per_mm,intake_ramp_review_signed_deviation_pct,intake_ramp_review_absolute_deviation_pct,intake_ramp_review_threshold_pct,rows,malformed_rows,nonfinite_values,header_exact,millis_strictly_increasing,millis_monotonic,interval_median_ms,interval_p95_ms,interval_max_ms,timing_gap_count,effective_speed_mm_s,rate_cohort_conform,phase_reversals_press,phase_reversals_return,max_travel_row_count,turnaround_documented_duplicate,turnaround_detail,turnaround_travel_delta_mm,turnaround_step_delta,travel_step_violations,steps_continuity_violations,travel_steps_ratio_violations,grid_conforming,invalid_turnaround,missing_duplicate_turnaround,x_start_mm,x_max_mm,x_end_mm,press_span_mm,return_span_mm,return_rows,return_completion_fraction,origin_zone_conform,endpoint_zone_conform,press_span_conform,return_span_conform,return_completion_conform,return_rows_supplementary_ok,incomplete_press,incomplete_return,short_return,bad_origin,bad_return_endpoint,cropped_stroke,loadcell_saturation,force_spikes,raw_adc_dropout_count,stale_force_max_run_press,stale_force_flag,raw_cal_sign_disagreements,min_raw,min_cal_g,negative_observed,negative_class,negative_at_x_mm,negative_phase
Deskeys_T1_Blue_56g,DataLog_1.csv,Deskeys_T1_Blue_56g/DataLog_1.csv,6a1701bbd8cbad3ecf141fdb18c7e64ad07e839374c32aea22876522c5e8745b,8f093a6608ce718a34c27a020e070efcd800d124,acq_sha256:6a1701bbd8cbad3ecf141fdb18c7e64ad07e839374c32aea22876522c5e8745b,60971,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass_with_offset_note,False,,,,,,1720,0,0,True,True,True,34.0,34.0,169.0,2,0.14789690260153923,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.3,0.005,4.295,4.295,860,1.0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,132.0,-0.0584,True,baseline_zero_offset,0.005,return
Deskeys_T1_Blue_56g,DataLog_2.csv,Deskeys_T1_Blue_56g/DataLog_2.csv,bff675b2a4de6ddb607ba4df4508150cafe23c2e183d326004404f6446001a63,61443a457f8eb6191d2bc5f2f8e3d21d3acfa376,acq_sha256:bff675b2a4de6ddb607ba4df4508150cafe23c2e183d326004404f6446001a63,62683,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1717,0,0,True,True,True,34.0,34.0,146.0,1,0.14806260341974628,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.285,-0.01,4.28,4.295,860,1.0035046728971961,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,140.0,0.0407,False,,,
Deskeys_T1_Cheese_28g,DataLog_1.csv,Deskeys_T1_Cheese_28g/DataLog_1.csv,114d4f0846e4c115332ab17dc94f935a5ef51aa24ede9238647a58d31c7b1dc9,6b3bbac136cfb06c13e937b66b3a384a99afba77,acq_sha256:114d4f0846e4c115332ab17dc94f935a5ef51aa24ede9238647a58d31c7b1dc9,61320,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1755,0,0,True,True,True,34.0,34.0,202.0,1,0.14818945269596662,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.39,0.01,4.385,4.38,877,0.9988597491448119,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,1313.0,0.2832,False,,,
Deskeys_T1_Cheese_28g,DataLog_2.csv,Deskeys_T1_Cheese_28g/DataLog_2.csv,8995fc1b366475cddac92f68382b2da521a4e27317791a2d8ab39fafa60dacad,f2c1ecf69167ee60e8725534c4e58557c2c51907,acq_sha256:8995fc1b366475cddac92f68382b2da521a4e27317791a2d8ab39fafa60dacad,62291,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1754,0,0,True,True,True,34.0,34.0,203.0,1,0.14795694570975468,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.38,-0.005,4.375,4.385,878,1.0022857142857142,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,178.0,0.0446,False,,,
Deskeys_T1_Coffee_63g,DataLog_1.csv,Deskeys_T1_Coffee_63g/DataLog_1.csv,0dfb5f192ab556a95cac5f15720002b98186f28549009f10758cdadc388897f3,46b7f1c64c23b8afb7779badcddcd4aef43997d8,acq_sha256:0dfb5f192ab556a95cac5f15720002b98186f28549009f10758cdadc388897f3,61065,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1719,0,0,True,True,True,34.0,34.0,191.0,1,0.14820310208588533,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.295,0.0,4.29,4.295,860,1.0011655011655012,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,2651.0,0.8588,False,,,
Deskeys_T1_Coffee_63g,DataLog_2.csv,Deskeys_T1_Coffee_63g/DataLog_2.csv,e5c8d905926eeaa3fb053ebd3585765943b3e8e2db781ec20fb0b0146ff1d4a2,1debd43da8cc1e39ae6179075d096bfc02b631d4,acq_sha256:e5c8d905926eeaa3fb053ebd3585765943b3e8e2db781ec20fb0b0146ff1d4a2,62713,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1716,0,0,True,True,True,34.0,34.0,202.0,2,0.14743578715571076,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.29,0.005,4.285,4.285,858,1.0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,2901.0,0.8129,False,,,
Deskeys_T1_Darkside_100g,DataLog_1.csv,Deskeys_T1_Darkside_100g/DataLog_1.csv,4d2c089aea99b8f7caa2c87cf99d89864edba0912d219bfbe6a2da955ce05a24,c24698b5a5d64c41a8d4ea90ec90e2e082189f00,acq_sha256:4d2c089aea99b8f7caa2c87cf99d89864edba0912d219bfbe6a2da955ce05a24,61267,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,review,False,,,,,,1667,0,0,True,True,True,34.0,34.0,191.0,1,0.146590969012005,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.16,-0.01,4.155,4.17,835,1.003610108303249,True,True,True,True,True,True,False,False,False,False,False,False,False,1,0,0,False,1,-161.0,0.0098,True,baseline_zero_offset,-0.01,return
Deskeys_T1_Darkside_100g,DataLog_2.csv,Deskeys_T1_Darkside_100g/DataLog_2.csv,af477077e9901137655faaa1cb4024ece7a85374d2b829ab9299d435b5506468,e004fa8cea028c190bbcf3a86aa3881b2aae6ee4,acq_sha256:af477077e9901137655faaa1cb4024ece7a85374d2b829ab9299d435b5506468,59557,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1669,0,0,True,True,True,34.0,34.0,168.0,1,0.14866380614951838,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.165,-0.01,4.16,4.175,836,1.0036057692307692,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,467.0,0.1027,False,,,
Deskeys_T1_Green_85g,DataLog_1.csv,Deskeys_T1_Green_85g/DataLog_1.csv,1305f06040a1dd1853eacf81b1d904a8065d432e458fab1e326d66f26e1fc6ef,46729b99e7d2995bbbd9a358018499860a4ddb3d,acq_sha256:1305f06040a1dd1853eacf81b1d904a8065d432e458fab1e326d66f26e1fc6ef,59878,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1683,0,0,True,True,True,34.0,34.0,191.0,2,0.14802428936020418,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.205,0.0,4.2,4.205,842,1.0011904761904762,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,444.0,0.0614,False,,,
Deskeys_T1_Green_85g,DataLog_2.csv,Deskeys_T1_Green_85g/DataLog_2.csv,2172c671eef800a8c57122b37bfbc11f95c7f023bdc2dc225444e4bff2012baa,2bcebbc1a2f4130d8fad0722037bac23f406b28a,acq_sha256:2172c671eef800a8c57122b37bfbc11f95c7f023bdc2dc225444e4bff2012baa,61616,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1682,0,0,True,True,True,34.0,34.0,225.0,2,0.1476312375074517,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.195,-0.015,4.19,4.21,843,1.0047732696897373,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,126.0,0.0364,False,,,
Deskeys_T1_Grey_70g,DataLog_1.csv,Deskeys_T1_Grey_70g/DataLog_1.csv,b58faf4ff2ad6e900b39dc59a9d8bace6c3d6659ebc9e4a335e13c99b2f7ff9a,7126c5794a1be6ed2d4a5671586a1c9aef4bbf0f,acq_sha256:b58faf4ff2ad6e900b39dc59a9d8bace6c3d6659ebc9e4a335e13c99b2f7ff9a,60473,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1702,0,0,True,True,True,34.0,34.0,201.0,2,0.14815459610027856,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.25,-0.005,4.245,4.255,852,1.0023557126030624,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,297.0,0.0857,False,,,
Deskeys_T1_Grey_70g,DataLog_2.csv,Deskeys_T1_Grey_70g/DataLog_2.csv,1055e872a5e5e984e0003b62d6671d4f221e84b45f2c03c32905b07120a8ad26,c0cff49384b89a40247e924b46250517868b8a05,acq_sha256:1055e872a5e5e984e0003b62d6671d4f221e84b45f2c03c32905b07120a8ad26,62253,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1703,0,0,True,True,True,34.0,34.0,169.0,1,0.14822289104225744,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.25,-0.01,4.245,4.26,853,1.0035335689045937,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,3597.0,0.6905,False,,,
Deskeys_T1_Pink_42g,DataLog_1.csv,Deskeys_T1_Pink_42g/DataLog_1.csv,63ddd76ce7a395aade1050cc45f15a14128753e9a3f28848c4abd75ddda11a5b,a89d6737645bbd37bd0fd89f468ec13341ec3cce,acq_sha256:63ddd76ce7a395aade1050cc45f15a14128753e9a3f28848c4abd75ddda11a5b,60830,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1720,0,0,True,True,True,34.0,34.0,180.0,2,0.14819665351277764,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.295,-0.005,4.29,4.3,861,1.0023310023310024,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,419.0,0.1556,False,,,
Deskeys_T1_Pink_42g,DataLog_2.csv,Deskeys_T1_Pink_42g/DataLog_2.csv,156f0c9ccb0dd7d62537de6cb5d7e9f1c7595f4895f9de6b90974e2a47eace61,42b20160483be7f5a8d2a54aca8fe7a5a8a4685f,acq_sha256:156f0c9ccb0dd7d62537de6cb5d7e9f1c7595f4895f9de6b90974e2a47eace61,60759,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass_with_offset_note,False,,,,,,1718,0,0,True,True,True,34.0,34.0,145.0,1,0.14848322657504445,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.285,-0.015,4.28,4.3,861,1.0046728971962615,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,209.0,-0.0003,True,baseline_zero_offset,-0.015,return
Deskeys_T1_Purple_49g,DataLog_1.csv,Deskeys_T1_Purple_49g/DataLog_1.csv,50b4fa5241945fb714bbcf12b868ad58e2ef25f688a11ccee5a151cef69dc61a,bd3ca36957d7a7146e675fe2ef3d1450d07af892,acq_sha256:50b4fa5241945fb714bbcf12b868ad58e2ef25f688a11ccee5a151cef69dc61a,61127,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass_with_offset_note,False,,,,,,1726,0,0,True,True,True,34.0,34.0,202.0,2,0.1477773396650152,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.315,0.005,4.3100000000000005,4.3100000000000005,863,1.0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,229.0,-0.0072,True,baseline_zero_offset,0.005,return
Deskeys_T1_Purple_49g,DataLog_2.csv,Deskeys_T1_Purple_49g/DataLog_2.csv,7ed5287c2891d704ad3803d4766866766b04b46451058334e5e47677599b464c,4bb96782e78ccbdd9b0d81f59b2058ec3e3b6c65,acq_sha256:7ed5287c2891d704ad3803d4766866766b04b46451058334e5e47677599b464c,62794,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass_with_offset_note,False,,,,,,1724,0,0,True,True,True,34.0,34.0,180.0,1,0.1477190938067656,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.305,-0.005,4.3,4.31,863,1.0023255813953489,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,-198.0,-0.0351,True,baseline_zero_offset,-0.005,return
Deskeys_T1_Tiffany_35g,DataLog_1.csv,Deskeys_T1_Tiffany_35g/DataLog_1.csv,47b1042cdf34aee18cf6ae90da91334af5e4c75575249bd643458bb079e47299,a1b6f77b1903abdb4d3f567d1692261337691d03,acq_sha256:47b1042cdf34aee18cf6ae90da91334af5e4c75575249bd643458bb079e47299,60746,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1727,0,0,True,True,True,34.0,34.0,190.0,2,0.1480528392520158,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.315,0.0,4.3100000000000005,4.315,864,1.0011600928074245,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,185.0,0.1198,False,,,
Deskeys_T1_Tiffany_35g,DataLog_2.csv,Deskeys_T1_Tiffany_35g/DataLog_2.csv,f5ce6e37e6c98747afc15eddba2091589627df948186f609489239bd0f140255,f0b847d0b9757dbba012988d3aed258ea09087d7,acq_sha256:f5ce6e37e6c98747afc15eddba2091589627df948186f609489239bd0f140255,62521,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1725,0,0,True,True,True,34.0,34.0,191.0,1,0.14791580968051554,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.305,-0.01,4.3,4.3149999999999995,864,1.0034883720930232,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,184.0,0.0699,False,,,
Deskeys_V1_Blue_56g,DataLog_1.csv,Deskeys_V1_Blue_56g/DataLog_1.csv,129cca972784f27aef2b201c259f1de563c8082138e5d85a01449541552493e5,05b165b9d14b0ad976b3c853183b9dccef8214a2,acq_sha256:129cca972784f27aef2b201c259f1de563c8082138e5d85a01449541552493e5,55607,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1567,0,0,True,True,True,34.0,34.0,212.0,1,0.14828983750615507,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.915,0.0,3.91,3.915,784,1.0012787723785166,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,203.0,0.0627,False,,,
Deskeys_V1_Blue_56g,DataLog_2.csv,Deskeys_V1_Blue_56g/DataLog_2.csv,f5e1504ac678436763f9e02d34c86a300b008e8957a6c715c56bb5871e2cebb9,c1a13d9e5a2f3beb9366115cd321ef24930963bd,acq_sha256:f5e1504ac678436763f9e02d34c86a300b008e8957a6c715c56bb5871e2cebb9,57080,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass_with_offset_note,False,,,,,,1563,0,0,True,True,True,34.0,34.0,191.0,2,0.1477506754586506,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.9,-0.01,3.895,3.9099999999999997,783,1.0038510911424903,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,287.0,-0.0348,True,baseline_zero_offset,-0.01,return
Deskeys_V1_Pink_42g,DataLog_1.csv,Deskeys_V1_Pink_42g/DataLog_1.csv,84b67766201177bd230d436ec4902f9a153e0fc8d55ea0b3111e32498a03b1b2,f9f5f96115f7c25c771574bdda3a78123816f944,acq_sha256:84b67766201177bd230d436ec4902f9a153e0fc8d55ea0b3111e32498a03b1b2,56305,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1596,0,0,True,True,True,34.0,34.0,178.0,2,0.14849739201455275,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.005,0.035,4.0,3.9699999999999998,795,0.9924999999999999,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,2623.0,0.8503,False,,,
Deskeys_V1_Pink_42g,DataLog_2.csv,Deskeys_V1_Pink_42g/DataLog_2.csv,5231f023ed0e16e83b2a48707893b19e6aee59dec4a0c340073bf07d571863bf,9265636eba4aad0a47f7d589bbb892a5095beb82,acq_sha256:5231f023ed0e16e83b2a48707893b19e6aee59dec4a0c340073bf07d571863bf,57852,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1592,0,0,True,True,True,34.0,34.0,158.0,1,0.14819216698545937,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.995,0.035,3.99,3.96,793,0.9924812030075187,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,3062.0,0.9638,False,,,
Deskeys_V1_Pink_42g,DataLog_3.csv,Deskeys_V1_Pink_42g/DataLog_3.csv,e81266fc88b4cc48f6fe1c4e782533c521b08f7187ee131093cae2336e63dfba,01a4c5e911704bbc318103b2d575c1094adf1f9c,acq_sha256:e81266fc88b4cc48f6fe1c4e782533c521b08f7187ee131093cae2336e63dfba,56049,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1588,0,0,True,True,True,34.0,34.0,180.0,1,0.1485314372929308,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.995,0.055,3.99,3.94,789,0.9874686716791979,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,2766.0,0.9812,False,,,
Deskeys_V1_Purple_49g,DataLog_1.csv,Deskeys_V1_Purple_49g/DataLog_1.csv,a4f30f4749b4373a88d8df2ac0406371cae5a7b73c9bf9a5e45f6374114c9b60,27aad1092ac6571035b686bb98b9bb800592b5f2,acq_sha256:a4f30f4749b4373a88d8df2ac0406371cae5a7b73c9bf9a5e45f6374114c9b60,55942,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1576,0,0,True,True,True,34.0,34.0,212.0,2,0.14807020181141717,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.935,-0.005,3.93,3.94,789,1.0025445292620865,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,217.0,0.0935,False,,,
Deskeys_V1_Purple_49g,DataLog_2.csv,Deskeys_V1_Purple_49g/DataLog_2.csv,e1bc867495c0583403e17299ea6fcac0a1212130b466e1be8c9b1812480a7290,1b6394234a0583d9325a3b0708526e5a31b970a4,acq_sha256:e1bc867495c0583403e17299ea6fcac0a1212130b466e1be8c9b1812480a7290,57451,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1573,0,0,True,True,True,34.0,34.0,169.0,1,0.14792788045319383,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.93,0.0,3.9250000000000003,3.93,787,1.0012738853503185,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,3138.0,0.6416,False,,,
Deskeys_V1_Tiffany_35g,DataLog_1.csv,Deskeys_V1_Tiffany_35g/DataLog_1.csv,b73eebe9bf9622ab4afffd67c762b21b8923619b331eede2983fc0390057451f,76ba562f94d3548f3c2c32c77ab7a436d7f367e1,acq_sha256:b73eebe9bf9622ab4afffd67c762b21b8923619b331eede2983fc0390057451f,55828,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1587,0,0,True,True,True,34.0,34.0,201.0,2,0.14913965064036838,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.005,0.08,4.0,3.925,786,0.98125,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,3156.0,0.9635,False,,,
Deskeys_V1_Tiffany_35g,DataLog_2.csv,Deskeys_V1_Tiffany_35g/DataLog_2.csv,156e188cbea6474fc7e4907668208398c2da3463119dec99b950d03316995656,0257248eb829c3a4f9fe7e1247f0d82609df5dc0,acq_sha256:156e188cbea6474fc7e4907668208398c2da3463119dec99b950d03316995656,57273,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1583,0,0,True,True,True,34.0,34.0,180.0,1,0.14919234220759797,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.995,0.08,3.99,3.915,784,0.981203007518797,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,2986.0,0.9632,False,,,
Deskeys_V2_Blue_56g,DataLog_1.csv,Deskeys_V2_Blue_56g/DataLog_1.csv,43b7f5a21f88af7aa51edaf0afb390e4d9d4f27a16517fa40c500a4f3f8bd938,c3fc56a57638e8942badc9903f40c9ce2baf5e4f,acq_sha256:43b7f5a21f88af7aa51edaf0afb390e4d9d4f27a16517fa40c500a4f3f8bd938,56458,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1589,0,0,True,True,True,34.0,34.0,201.0,2,0.1484372082602039,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.98,0.02,3.975,3.96,793,0.9962264150943396,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,3111.0,0.9264,False,,,
Deskeys_V2_Blue_56g,DataLog_2.csv,Deskeys_V2_Blue_56g/DataLog_2.csv,57d4ba6af29c5866d53fa822fff8f8c1d7dccbec4139562b68ce5f2bb2136ce0,278d45dcff1088e96576a45f0ba12aa5a1da9d1a,acq_sha256:57d4ba6af29c5866d53fa822fff8f8c1d7dccbec4139562b68ce5f2bb2136ce0,58061,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1587,0,0,True,True,True,34.0,34.0,168.0,1,0.1480444319985065,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.97,0.01,3.9650000000000003,3.9600000000000004,793,0.9987389659520808,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,2118.0,0.7794,False,,,
