set,run,raw_path,sha256,git_blob_oid,acquisition_id,raw_bytes,excluded_by_registry,qc_disposition,qc_disposition_flags,legacy_membership_evaluated,retained_conventional,retained_legacy,retained_output,retained_review_candidate,retained_canonical,output_membership_authority,release_eligible,intake_policy_version,intake_implementation_parity_target,intake_decision_manifest_version,intake_policy_role,intake_set_status,intake_individually_acceptable,intake_matches_replicate_band,intake_retained,intake_decision_reasons,exclusion_reason,intake_ramp_review_required,intake_ramp_review_ramp_gf_per_mm,intake_ramp_review_retained_median_gf_per_mm,intake_ramp_review_signed_deviation_pct,intake_ramp_review_absolute_deviation_pct,intake_ramp_review_threshold_pct,collapse_force_gf,collapse_travel_mm,valley_force_gf,valley_travel_mm,snap_pct,travel_mm,full_stroke_press_work_gf_mm,precollapse_work_gf_mm,drop_gf,drop_travel_mm,drop_rate_gf_per_mm,norm_drop_rate_per_mm,steepest_drop_0p10mm_gf_per_mm,ramp_10_90_gf_per_mm,force_wall_travel_mm,force_wall_found,steepest_drop_start_mm,steepest_drop_end_mm,ramp_baseline_force_gf,ramp_x10_mm,ramp_x90_mm,ramp_x10_cross_count,ramp_x90_cross_count,ramp_x10_eligible_cross_count,ramp_x90_eligible_cross_count,ramp_band_sample_count,ramp_band_complete,quality_flags
NiZ_Purple_60g,DataLog_3.csv,NiZ_Purple_60g/DataLog_3.csv,842d16a868e8df394899ee3f75666bdfd799769c65be5de95b18bc5e0ed071bd,3de1c4a7a6bcbeef204d5071c4fd947f19d0614a,acq_sha256:842d16a868e8df394899ee3f75666bdfd799769c65be5de95b18bc5e0ed071bd,60951,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,62.10872857142857,1.42,55.700471428571426,2.85,10.31780442178475,3.835,204.4809235,62.61739699999999,6.4082571428571455,1.4300000000000002,4.4812987012987024,0.07215247847401922,7.943571428571374,51.98464229984837,3.835,True,2.08,2.18,12.138814285714286,0.17177888945898184,0.9407739168362893,1,1,1,1,21,True,
Sony_BKE_Brown_01,DataLog_2.csv,Sony_BKE_Brown_01/DataLog_2.csv,71ca1ad9346278e6f8a99211ea9a2d69a732893e1a14e629cdc3fd0d5e845d39,7fd996b3b1539aff3f5609fa0d54317655fd407a,acq_sha256:71ca1ad9346278e6f8a99211ea9a2d69a732893e1a14e629cdc3fd0d5e845d39,60003,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,52.50318571428571,1.01,24.06877142857143,2.935,54.15750282363818,3.485,131.30151750000005,42.809270749999996,28.434414285714283,1.925,14.77112430426716,0.2813376770059126,24.043857142857163,36.347087489034855,3.485,True,2.08,2.18,27.316214285714288,0.13635716793960148,0.6907228278823917,1,1,1,1,21,True,
Sony_BKE_Brown_01,DataLog_3.csv,Sony_BKE_Brown_01/DataLog_3.csv,9615241dbf250a9934d2da0c516077ec0dc33d577c79f74afbe36b010c6a3f4f,cd180514e64d7197cf41f591be4ede9ee8b3c918,acq_sha256:9615241dbf250a9934d2da0c516077ec0dc33d577c79f74afbe36b010c6a3f4f,60028,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,52.07737142857143,1.02,23.883357142857143,2.935,54.13870460874699,3.49,130.27711874999997,42.736717499999976,28.19401428571429,1.915,14.722722864602762,0.28270864025455344,23.80342857142857,36.50638052662163,3.49,True,2.0,2.1,26.689414285714285,0.1386973847243119,0.6950485053037608,1,1,1,1,21,True,
Sony_BKE_Brown_02,DataLog_1.csv,Sony_BKE_Brown_02/DataLog_1.csv,de3eb8d14d16a1a229e6ecc4d9988b4b96bb5e6f83ed71597225e2da26614620,0e735ecffd47f7318021d2936c16245a45849a77,acq_sha256:de3eb8d14d16a1a229e6ecc4d9988b4b96bb5e6f83ed71597225e2da26614620,60963,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,55.568714285714286,1.015,23.2431,3.055,58.17232718307578,3.495,136.34310249999984,44.43725549999999,32.32561428571429,2.04,15.845889355742298,0.2851584665837048,26.714999999999947,42.65042545947948,3.495,True,2.085,2.185,24.716299999999997,0.11648088039551244,0.6951839334757397,1,1,1,1,21,True,
Sony_BKE_Brown_02,DataLog_2.csv,Sony_BKE_Brown_02/DataLog_2.csv,0288411ad21eafd28c26717e887f43bc1dd0d59ab410cdca82663925383736d2,208e7d9a243acb574660806e9c3e354559fb8601,acq_sha256:0288411ad21eafd28c26717e887f43bc1dd0d59ab410cdca82663925383736d2,60916,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,54.999585714285715,1.055,23.353957142857144,3.055,57.53793989617064,3.49,135.17598550000002,45.95908324999996,31.64562857142857,2.0,15.822814285714285,0.2876896994808532,26.843857142857175,41.093783452402164,3.49,True,2.07,2.17,24.769571428571428,0.11851429536645211,0.7070220791917873,1,1,1,1,21,True,
Sony_BKE_Brown_02,DataLog_3.csv,Sony_BKE_Brown_02/DataLog_3.csv,c388a634f8de8dfe226d3d46b74be9da63a7ea380c0d89c99f5f4dc9a41313ad,950b1e621b3db24fc5e02415545f570f07e6d814,acq_sha256:c388a634f8de8dfe226d3d46b74be9da63a7ea380c0d89c99f5f4dc9a41313ad,60906,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,54.62817142857143,1.075,23.202642857142855,3.06,57.52623188663516,3.495,134.32860174999993,46.53234050000001,31.425528571428572,1.985,15.831500539762503,0.28980469464299824,26.773571428571543,41.27186489876242,3.495,True,2.1,2.2,24.07637142857143,0.1175282328177908,0.7097340868530636,1,1,1,1,21,True,
Sony_BKE_Brown_03,DataLog_1.csv,Sony_BKE_Brown_03/DataLog_1.csv,fca29cdfdb77bfdcb135ed5a51a02ee3636c2f67d71bad3459b54903fd7aac43,2658070a46d74a015bd6ca9ab6d6ccbefc45df69,acq_sha256:fca29cdfdb77bfdcb135ed5a51a02ee3636c2f67d71bad3459b54903fd7aac43,60133,False,pass_with_offset_note,baseline_zero_offset,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,44.872014285714286,1.105,24.961000000000002,2.765,44.37290057659228,3.44,116.33725874999996,39.73617875000002,19.911014285714284,1.6600000000000001,11.99458691910499,0.2673066299794715,18.785142857142887,31.73395527435402,3.44,True,1.92,2.02,21.400914285714286,0.13880449171382384,0.7305012984202556,1,1,1,1,21,True,
Sony_BKE_Brown_03,DataLog_2.csv,Sony_BKE_Brown_03/DataLog_2.csv,4c5064eebfa85f8a979110b39359af261e18961b6ddd3110f258bb418335f8dd,716494766a584612510eb624098d6f41d2b693f5,acq_sha256:4c5064eebfa85f8a979110b39359af261e18961b6ddd3110f258bb418335f8dd,60273,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,44.54892857142857,1.1,24.992728571428568,2.815,43.898249917827115,3.45,115.80892824999995,38.89272224999999,19.5562,1.7149999999999999,11.403032069970847,0.2559664718240648,18.074000000000012,32.688150009847604,3.45,True,1.9,2.0,20.408600000000003,0.13922616560630527,0.730029342027267,1,1,1,1,21,True,
Sony_BKE_Brown_03,DataLog_3.csv,Sony_BKE_Brown_03/DataLog_3.csv,747bc1320fe125d35add6cc04e00bd8ad25775099c2d82414b1ed6dccc6cbd97,e766775b36c3876a2e48fa22c52001997109ee1f,acq_sha256:747bc1320fe125d35add6cc04e00bd8ad25775099c2d82414b1ed6dccc6cbd97,60344,False,pass_with_offset_note,baseline_zero_offset,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,44.18344285714286,1.065,24.888585714285714,2.815,43.66988151023606,3.455,115.20887824999994,36.917910249999984,19.294857142857143,1.75,11.025632653061225,0.24954218005849174,17.878428571428557,32.41544213561265,3.455,True,1.9299999999999997,2.03,20.058585714285716,0.13927202367402694,0.7346637395587915,1,1,1,1,21,True,
Sony_BKE_Gray_01,DataLog_1.csv,Sony_BKE_Gray_01/DataLog_1.csv,9474c859ce38173f86d367f523df4e55be790c85f333ec43e2487544807a3a0e,3cc879454462ec43f73246be06a9a6a08b374e59,acq_sha256:9474c859ce38173f86d367f523df4e55be790c85f333ec43e2487544807a3a0e,52603,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,68.46847142857142,1.1,27.76644285714286,3.02,59.44638126453613,3.24,159.03335174999998,60.93685225000003,40.702028571428556,1.92,21.198973214285708,0.3096165690861257,36.08071428571435,50.99694769262582,3.24,True,2.045,2.145,30.460214285714283,0.1393898686758144,0.7356335085413924,1,1,1,1,21,True,
Sony_BKE_Gray_01,DataLog_2.csv,Sony_BKE_Gray_01/DataLog_2.csv,a5c9be27b38e35ee8c94ed5b772bf48b45388caaf58abbe20b8e0e42eafb2427,7b74f09a134524aac39d66416e91a6eaabf7091b,acq_sha256:a5c9be27b38e35ee8c94ed5b772bf48b45388caaf58abbe20b8e0e42eafb2427,54035,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,67.85855714285715,1.12,28.160528571428568,3.02,58.50113860784797,3.24,158.20240950000021,61.381536749999995,39.69802857142858,1.9,20.893699248120306,0.30790072951498937,34.290285714285815,51.287003402946624,3.24,True,1.9899999999999998,2.09,29.133871428571428,0.1336548942789653,0.7377016608258422,1,1,1,1,21,True,
Sony_BKE_Gray_01,DataLog_3.csv,Sony_BKE_Gray_01/DataLog_3.csv,2a4242d93ba45decbb110ab8d2a5992f8f4fbe47067dca9df983ddd67503a16b,fa13ea9578b1c6ecab5e51e8444dc789133a9c95,acq_sha256:2a4242d93ba45decbb110ab8d2a5992f8f4fbe47067dca9df983ddd67503a16b,54004,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,67.16687142857143,1.1,28.126628571428572,3.01,58.12425385729062,3.24,156.86122249999983,59.322974499999994,39.04024285714286,1.9099999999999997,20.43991772625281,0.3043154652214169,33.89299999999999,51.023087755070556,3.24,True,2.02,2.12,28.519828571428572,0.13248361323321006,0.7384374205396242,1,1,1,1,21,True,
Sony_BKE_Gray_02,DataLog_1.csv,Sony_BKE_Gray_02/DataLog_1.csv,23ce8493d0fec41e2621687063ebcd6c462d5c1111e27d6edf9871a6c1e649ee,3725c46fb53071d0b91ddadad93add1a1d8704d3,acq_sha256:23ce8493d0fec41e2621687063ebcd6c462d5c1111e27d6edf9871a6c1e649ee,53393,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,67.66557142857143,1.12,27.128657142857143,3.165,59.90773953413743,3.23,160.40943849999994,59.95224600000003,40.53691428571428,2.045,19.822451973454417,0.2929473815850241,32.154714285714334,48.09931443174993,3.23,True,2.105,2.205,29.998085714285715,0.12633414959389017,0.7528293279022402,1,1,1,1,21,True,
Sony_BKE_Gray_02,DataLog_2.csv,Sony_BKE_Gray_02/DataLog_2.csv,50de7fc59bc8c4967d9f3daba37ff1eb3576d75f556255f6c3f5fd4d521a0dd9,ac683e5f48ef18db7342447bd60542090ba8c72a,acq_sha256:50de7fc59bc8c4967d9f3daba37ff1eb3576d75f556255f6c3f5fd4d521a0dd9,54751,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,67.45132857142858,1.13,27.013414285714283,3.16,59.95124950413982,3.22,158.98667200000014,60.27460574999998,40.43791428571429,2.0300000000000002,19.92015482054891,0.29532635223714193,31.902000000000044,47.4661809505224,3.22,True,2.13,2.23,30.12537142857143,0.12922252234958598,0.7583181250780182,1,1,1,1,21,True,
Sony_BKE_Gray_02,DataLog_3.csv,Sony_BKE_Gray_02/DataLog_3.csv,188e84ac8ef55fc923eea861339efecf9126f060a0134b013496e89110674851,4feece9a49c9250c6fecab105a4d1312c1f5c80e,acq_sha256:188e84ac8ef55fc923eea861339efecf9126f060a0134b013496e89110674851,54777,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,67.4813,1.125,27.098242857142857,3.16,59.843330141620186,3.215,159.00511924999998,59.898616499999974,40.38305714285715,2.035,19.844254124254125,0.29407041838633996,31.655000000000157,47.480671981423264,3.215,True,2.0549999999999997,2.155,30.039628571428572,0.13069461294547466,0.7615478821362802,1,1,1,1,21,True,
Topre_GX1_45g,DataLog_1.csv,Topre_GX1_45g/DataLog_1.csv,d226fe3d8a2ca32871312b0714c9942d56dfdb2be77e1705f99d58449dedd87f,815660f3f237a1549f0b40f3cb75f7e87db55929,acq_sha256:d226fe3d8a2ca32871312b0714c9942d56dfdb2be77e1705f99d58449dedd87f,63805,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,51.699714285714286,1.195,44.222542857142855,2.75,14.46269390822829,3.995,183.23711774999998,49.532764000000014,7.477171428571431,1.555,4.80847037207166,0.09300767786641988,7.652571428571449,37.88127216715883,3.995,True,1.9099999999999997,2.01,22.3635,0.13874380810852,0.7582840211459758,1,1,1,1,21,True,
Topre_GX1_45g,DataLog_2.csv,Topre_GX1_45g/DataLog_2.csv,a097955113411869be46b55fe39758ee8d5ea912939e4c3de7122ed7dd21ff39,05fc75efdb10f13c1883f78187a30b2ff94d4bd1,acq_sha256:a097955113411869be46b55fe39758ee8d5ea912939e4c3de7122ed7dd21ff39,63802,False,pass_with_offset_note,baseline_zero_offset,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,51.45561428571428,1.2,44.14518571428572,2.745,14.207251575768623,4.0,182.75806425,49.32046725000001,7.310428571428567,1.5450000000000002,4.731668978270917,0.0919563208787613,7.32842857142856,37.67469107750261,4.0,True,1.9299999999999997,2.03,21.84465714285714,0.13952988638551897,0.7683012189905906,1,1,1,1,21,True,
Topre_HHKB_Pro2_45g,Topre_Slider_Black-DataLog_0.csv,Topre_HHKB_Pro2_45g/Topre_Slider_Black-DataLog_0.csv,e3750bb2d88d0e4fbf1ce8643891a0395e73084b0a895f7da5d4f773a017fc98,0b3554da733e259b6904e324b873c841433e824e,acq_sha256:e3750bb2d88d0e4fbf1ce8643891a0395e73084b0a895f7da5d4f773a017fc98,61267,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,62.83915714285714,1.115,46.27854285714285,3.27,26.353972648082717,3.955,205.06300349999995,55.640865500000004,16.560614285714287,2.1550000000000002,7.684739807756049,0.12229221646442094,12.796285714285816,45.43928479841204,3.955,True,2.0749999999999997,2.175,27.703328571428575,0.13605230019616532,0.7546505677931316,1,1,1,1,21,True,
Topre_HHKB_Pro2_45g,Topre_Slider_Black-DataLog_1.csv,Topre_HHKB_Pro2_45g/Topre_Slider_Black-DataLog_1.csv,295b17b213b625945f5195f65040d9c2d9d62a60d5c43fda39b8a083a5a5ff70,264df1c5112c59e4e90f5fd4debc5aab5dbd7cfe,acq_sha256:295b17b213b625945f5195f65040d9c2d9d62a60d5c43fda39b8a083a5a5ff70,61092,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,62.6748,1.14,46.062400000000004,3.22,26.505708833534364,3.945,203.98201500000008,57.33134925000002,16.612399999999994,2.08,7.986730769230766,0.12743129246891519,13.060142857142907,45.613368893773,3.945,True,1.935,2.035,28.141814285714286,0.13523276536130843,0.7408970528592671,1,1,1,1,21,True,
Topre_HHKB_Pro2_45g,Topre_Slider_Black-DataLog_2.csv,Topre_HHKB_Pro2_45g/Topre_Slider_Black-DataLog_2.csv,e45f432a6e3929ecce4b0d6a31140e865ec3f08e563b76239329d1ab1eeeece3,b7e8414ba3b7f425f47c1984c0b9e43b6cf36cd3,acq_sha256:e45f432a6e3929ecce4b0d6a31140e865ec3f08e563b76239329d1ab1eeeece3,64638,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,63.10455714285714,1.145,46.18265714285714,3.23,26.815654472769573,3.94,204.88212649999994,58.244901250000005,16.9219,2.085,8.116019184652279,0.1286122516679596,13.052428571428507,45.23509678573989,3.94,True,1.9449999999999998,2.045,28.639000000000003,0.13519431187734898,0.744730881344307,1,1,1,1,21,True,
Topre_HHKB_Pro2_45g,Topre_Slider_Black-DataLog_3.csv,Topre_HHKB_Pro2_45g/Topre_Slider_Black-DataLog_3.csv,3d1c5946158643afce7c4eeae8ec626878126bf8397174a4e2a596b30fbd063d,cb47df2b70d3f546667508c2b4630cf63caea59d,acq_sha256:3d1c5946158643afce7c4eeae8ec626878126bf8397174a4e2a596b30fbd063d,64601,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,62.905899999999995,1.13,46.13247142857143,3.195,26.664316974128926,3.94,204.28928675,56.88678399999997,16.773428571428568,2.065,8.122725700449669,0.1291250216664839,12.967142857142804,45.38898301578886,3.94,True,1.975,2.075,28.115285714285715,0.13511623368885184,0.7483155075939251,1,1,1,1,21,True,
Topre_R1_30g,DataLog_1.csv,Topre_R1_30g/DataLog_1.csv,ede83daced09b8dd9093e56acd34075cfa6a7875777e78ec82e2b8fb10535774,04f563c058581f0d482807bfe7b0e37ed37dc164,acq_sha256:ede83daced09b8dd9093e56acd34075cfa6a7875777e78ec82e2b8fb10535774,59867,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,34.49541428571429,0.81,28.973785714285718,2.21,16.006848115215313,3.89,130.07164525,23.448528750000005,5.521628571428572,1.4,3.944020408163266,0.1143346293943951,7.195000000000036,27.77385651082965,3.89,True,1.1649999999999998,1.265,20.46742857142857,0.11386608898164113,0.5179291173570025,1,1,1,1,21,True,
Topre_R1_30g,DataLog_2.csv,Topre_R1_30g/DataLog_2.csv,190f26fac084012d7c6abdf491cc62cda389b644eee62c18d39882082d67601d,0d3bc1f625ea21f4fbd8fcede64c10de08b7a91e,acq_sha256:190f26fac084012d7c6abdf491cc62cda389b644eee62c18d39882082d67601d,61666,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,34.21554285714286,0.79,28.634657142857144,2.155,16.31096644465673,3.895,129.51679200000004,22.48671100000001,5.580885714285714,1.3649999999999998,4.088560962846677,0.11949425966781488,7.194571428571379,27.846999398708064,3.895,True,1.13,1.23,20.168971428571428,0.1150911603270257,0.5186268153526974,1,1,1,1,21,True,
Topre_R1_30g,DataLog_3.csv,Topre_R1_30g/DataLog_3.csv,6a59045d2e04f092bed1048718c60f6ca526bfc85bf9d0db47b62eab6043450f,d1734c2a6c5324edb7f128cbb29a5dac344376d6,acq_sha256:6a59045d2e04f092bed1048718c60f6ca526bfc85bf9d0db47b62eab6043450f,61608,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,33.86651428571429,0.76,28.427842857142856,2.025,16.059141435956974,3.89,128.36848575000002,21.214257749999998,5.438671428571432,1.265,4.299345002823267,0.12694973467159668,7.054857142857145,27.775904730473684,3.89,True,1.115,1.215,19.901857142857143,0.11526184140500263,0.517471087969307,1,1,1,1,21,True,
Topre_R1_45g,DataLog_1.csv,Topre_R1_45g/DataLog_1.csv,586cd3368a282056a8f183eea8220bd936bcbfd4ddd437aab32d7617b0664939,c9914f71745b3f1b7b3ac688aba60c4c1e55373e,acq_sha256:586cd3368a282056a8f183eea8220bd936bcbfd4ddd437aab32d7617b0664939,60573,False,pass_with_offset_note,baseline_zero_offset,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,51.72982857142857,1.295,41.996785714285714,2.925,18.81514616601419,3.89,169.61177074999978,50.338553749999996,9.733042857142856,1.63,5.9711919368974575,0.11543034457677419,9.97314285714289,43.240072186248774,3.89,True,2.0,2.1,14.873085714285716,0.14718995211615693,0.8290896991543046,1,1,1,1,21,True,
Topre_R1_45g,DataLog_2.csv,Topre_R1_45g/DataLog_2.csv,088591ebfbd92f670ac2b17e547f857cf0aadaeaaff7b3b1512d6cd7175c0d3d,9bee6e7024fbda13b02d319e73135e4c441396c4,acq_sha256:088591ebfbd92f670ac2b17e547f857cf0aadaeaaff7b3b1512d6cd7175c0d3d,62229,False,review,force_spikes,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,51.757600000000004,1.29,42.180528571428574,2.98,18.50370076775474,3.91,170.87169750000024,50.05415425000002,9.57707142857143,1.69,5.666906170752325,0.10948935365535352,9.438999999999922,43.52855288730937,3.91,True,1.9049999999999998,2.005,14.789614285714284,0.14733897968755635,0.8267640147442791,1,1,1,1,21,True,
Topre_R1_45g,DataLog_3.csv,Topre_R1_45g/DataLog_3.csv,cf084ec0986ebfeafc56a79e5d0772533d9a6e7670eff2b7362c0fcc61ac28d7,e2a16a6a8de32e48f8a729d33fd3a19d73885e05,acq_sha256:cf084ec0986ebfeafc56a79e5d0772533d9a6e7670eff2b7362c0fcc61ac28d7,62187,False,pass_with_offset_note,baseline_zero_offset,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,51.51867142857143,1.27,42.130271428571426,3.02,18.223296020000525,3.905,170.01056375000013,48.63546775,9.388400000000004,1.75,5.3648000000000025,0.10413312011428871,9.729571428571404,43.28570048513636,3.905,True,2.015,2.115,14.438728571428571,0.14701473409839627,0.8323208271787297,1,1,1,1,21,True,
Topre_R1_45g,DataLog_4.csv,Topre_R1_45g/DataLog_4.csv,20f3a62fd41587127cb7eeb37a4f6185dc509f4bf97a4db8b6e14d17fc41dc16,2d038580e5002195c756f2a428be2aec6cbc00af,acq_sha256:20f3a62fd41587127cb7eeb37a4f6185dc509f4bf97a4db8b6e14d17fc41dc16,62368,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,51.49901428571429,1.255,42.082457142857145,2.98,18.28492695144512,3.905,170.11852749999997,47.96210524999999,9.416557142857144,1.725,5.458873706004141,0.10599957653011663,9.206285714285656,43.224583619445106,3.905,True,1.975,2.075,14.620914285714287,0.1469817263989271,0.8295210947302383,1,1,1,1,21,True,
Topre_R1_55g,DataLog_1.csv,Topre_R1_55g/DataLog_1.csv,551bed892474dd559fe0e2b6f98cc7d52bc3abce64661e6d5dfed90ba6708a78,b68ac5f243cab66c864a83e98cfc3034040957a5,acq_sha256:551bed892474dd559fe0e2b6f98cc7d52bc3abce64661e6d5dfed90ba6708a78,62204,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,74.52582857142856,1.26,54.97962857142857,3.485,26.227417225245773,3.945,238.9836552499999,70.76623075000002,19.546199999999992,2.2249999999999996,8.784808988764043,0.11787603247301474,14.501999999999953,60.92009207965239,3.945,True,2.08,2.18,22.598114285714285,0.14206522004740613,0.823977705902737,1,1,1,1,21,True,
Topre_R1_55g,DataLog_2.csv,Topre_R1_55g/DataLog_2.csv,6534b00924174e26fddd09a0ce51e3332e161692ab756708e712c13f6bf5c48e,18dca4df80eff372cbddcda6be6cee45a7d73c86,acq_sha256:6534b00924174e26fddd09a0ce51e3332e161692ab756708e712c13f6bf5c48e,62203,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,74.15444285714285,1.275,54.99495714285714,3.445,25.83727282692435,3.945,238.14763524999967,71.24935575,19.159485714285715,2.17,8.829256089532588,0.11906577339596476,14.235857142857071,60.84632783860661,3.945,True,1.94,2.04,22.00422857142857,0.1422420827321965,0.8279066562662504,1,1,1,1,21,True,
Topre_R2_30g,DataLog_1.csv,Topre_R2_30g/DataLog_1.csv,1c3b35fe92dedea9d63191df68d30cac21c4ef1b784e215c9567cda10c5f4556,0dd257f9e8670f6f2be3d68741a5dd7599e2a8dc,acq_sha256:1c3b35fe92dedea9d63191df68d30cac21c4ef1b784e215c9567cda10c5f4556,60144,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,35.57008571428572,0.81,29.84562857142857,2.125,16.09345894985595,3.945,135.11062549999997,23.594507500000002,5.724457142857148,1.315,4.353199348180341,0.12238371824985514,7.60542857142859,29.015719214326342,3.945,True,1.375,1.475,20.512085714285714,0.12596866511447422,0.541136730087069,1,1,1,1,21,True,
